biomass_taro_future_ssp126,duration_taro_future_ssp126,duration_tef_historical_ssp370,duration_soybean_future_ssp370,yield_fonio_future_ssp370,yield_fonio_future_ssp126,duration_taro_future_ssp370,duration_tomato_historical_ssp370,duration_tef_future_ssp370,biomass_taro_historical_ssp370,duration_fonio_historical_ssp370,yield_groundnut_historical_ssp370,biomass_sesame_historical_ssp370,duration_soybean_historical_ssp370,yield_tomato_future_ssp370,biomass_sesame_future_ssp370,biomass_sesame_future_ssp126,yield_taro_future_ssp126,duration_cowpea_future_ssp126,biomass_tef_future_ssp370,biomass_groundnut_future_ssp126,biomass_tomato_historical_ssp370,yield_maize_future_ssp370,yield_maize_historical_ssp370,duration_tomato_future_ssp370,biomass_groundnut_historical_ssp370,biomass_maize_future_ssp370,biomass_sorghum_historical_ssp370,yield_tomato_future_ssp126,yield_tomato_historical_ssp370,yield_sesame_historical_ssp370,yield_sorghum_historical_ssp370,biomass_fonio_future_ssp126,biomass_cowpea_future_ssp370,duration_fonio_future_ssp126,duration_cowpea_future_ssp370,yield_tef_future_ssp370,duration_sesame_historical_ssp370,yield_soybean_future_ssp370,duration_tef_future_ssp126,yield_sesame_future_ssp126,yield_tef_future_ssp126,yield_maize_future_ssp126,yield_groundnut_future_ssp126,biomass_tomato_future_ssp370,yield_tef_historical_ssp370,biomass_soybean_future_ssp126,biomass_tef_future_ssp126,biomass_groundnut_future_ssp370,duration_sesame_future_ssp126,yield_soybean_historical_ssp370,duration_cowpea_historical_ssp370,yield_taro_historical_ssp370,duration_groundnut_future_ssp370,yield_sorghum_future_ssp370,duration_taro_historical_ssp370,biomass_soybean_historical_ssp370,duration_groundnut_historical_ssp370,biomass_fonio_future_ssp370,yield_fonio_historical_ssp370,duration_maize_historical_ssp370,yield_cowpea_future_ssp126,biomass_tef_historical_ssp370,duration_sorghum_future_ssp370,duration_sorghum_historical_ssp370,duration_sorghum_future_ssp126,biomass_sorghum_future_ssp370,yield_sorghum_future_ssp126,duration_maize_future_ssp370,biomass_taro_future_ssp370,duration_tomato_future_ssp126,biomass_cowpea_future_ssp126,duration_fonio_future_ssp370,biomass_tomato_future_ssp126,yield_cowpea_future_ssp370,yield_cowpea_historical_ssp370,yield_soybean_future_ssp126,duration_sesame_future_ssp370,yield_taro_future_ssp370,yield_groundnut_future_ssp370,duration_groundnut_future_ssp126,duration_maize_future_ssp126,biomass_maize_future_ssp126,biomass_fonio_historical_ssp370,duration_soybean_future_ssp126,biomass_maize_historical_ssp370,biomass_sorghum_future_ssp126,biomass_soybean_future_ssp370,yield_sesame_future_ssp370,biomass_cowpea_historical_ssp370,id
13073.05,119.492,,,,,110.225,160.783,,14758.542,,6756.1,,,7391.55,,,7843.817,66,,20385.433,18522.258,3486.425,3839.433,144.25,19303.166,10254.275,2575.384,8146.208,9446.325,,875.6,,3059.692,,65.875,,,,,,,3662.583,7134.908,14493.175,,,,20053.408,,,66,8855.116,152.8,948.25,137.1,,153,,,80.05,1579.908,,65.517,72.9,67.15,2788.925,906.784,74.883,11631.641,153.242,3159.85,,15973.008,1529.866,1553.225,,,6978.958,7018.725,153,76.533,10772.258,,,11292.45,2666.9,,,3106.617,"4804"
10641.158,108.9,,,,,102.767,160.442,,12609.925,,6538.084,,,6867.008,,,6384.733,65.983,,19799.683,17488.1,3230.342,3405.084,139.708,18680.225,9500.975,2345.55,7473.534,8918.908,,797.467,,3014.684,,65.683,,,,,,,3369.45,6929.883,13464.659,,,,19442.892,,,65.992,7565.992,152.534,830.117,125.517,,153,,,79.117,1551.725,,63.016,70.05,64.158,2441.475,784.967,74.05,9908.4,148.3,3103.542,,14653.958,1507.342,1528.292,,,5945.05,6805,153,75.708,9910.208,,,10014.775,2308.816,,,3056.508,"4805"
9455.234,104.158,,107.775,,,99,160.425,,10998.567,,6430.116,,108.95,6781.984,,,5673.1,65.975,,19465.742,17251.65,2997.525,3004.042,138.908,18371.775,8816.342,2150.25,7333.667,8798.358,,731.075,,2972.683,,65.584,,,2801.167,,,,3054.95,6813.05,13298,,8081.533,,19228.242,,2769.566,66,6599.142,152.375,758.133,118.6,7913.167,153,,,78.667,1526.8,,61.967,68.742,62.65,2229.883,705.066,73.775,8955.133,147.259,3053.634,,14379.742,1486.375,1521.05,2828.516,,5373.05,6729.866,153,75.342,8985.092,,108.525,8835.45,2073.767,8003.258,,3041.958,"4806"
7940.108,98.133,,107.225,,,93.617,160.408,,9038.817,,6139.258,,108.908,6476.65,,,4764.1,,,18356.675,16520.208,2622.925,2489.466,137.85,17540.8,7714.4,1867.05,7007.517,8425.333,,634.825,,,,,,,2697.092,,,,2608.442,6424.85,12699.325,,7725.684,,18349.733,,2707.167,,5423.283,152.192,645.184,109.608,7734.842,153,,,77.642,,,59.925,66.858,60.242,1897.525,599,73.175,7566.366,146.442,,,13740.283,,,2704.017,,4539.858,6422.425,152.983,74.8,7671.842,,108.125,7322.067,1761.675,7706.025,,,"4807"
9142.217,103.867,,108.084,,,99.1,160.592,,10529.816,,6568.7,,108.958,6936.334,,,5485.333,65.992,,19633.025,17800.917,3087.459,3147.2,138.875,18767.766,9080.767,2176.45,7534.042,9078.467,,740,,2942.55,,65.658,,,2798.958,,,,3218.292,6871.567,13600.625,,8096.292,,19418.908,,2803.433,66,6317.875,152.484,757.608,117.358,8009.884,153,,,78.858,1520.116,,62.075,69.308,62.925,2228.292,705.35,74.017,8725.434,147.317,3040.15,,14772.558,1471.258,1507.683,2833.675,,5235.267,6796.625,153,75.7,9465.434,,108.708,9256.425,2074.55,7996.9,,3015.417,"4808"
12965.558,122.025,,108.858,,,115.566,160.992,,14071.033,,6776,,109,7930.291,,,7779.325,66,,20479.283,19000.925,791.492,1206.633,147.408,19360,2328,2516.917,8558.816,9690.425,,855.708,,2962.558,,65.842,,,2863.65,,,,778.267,7167.75,15549.591,,8277.317,,20276.083,,2813.017,66,8442.567,152.925,933.35,137.058,8037.217,153,,,62.8,1520.392,,66.042,73.3,67.917,2744.975,885.858,51.208,12272.292,155.334,3040.9,,16781.925,1481.275,1503.558,2897.05,,7363.4,7096.542,153,51.925,2288.975,,108.942,3548.992,2605.475,8181.867,,3007.15,"4809"
17392.792,147.25,,109,,,141.192,161,,16901.266,,6454.042,2600.975,109,9578.284,2685.141,2696.442,10435.633,66,,20392.842,19057.658,1887.992,2641.125,158.25,18440.175,5552.858,2528.517,10028.225,9719.433,520.225,859.675,,3094.267,,66,,103.017,2926.225,,539.325,,1862.958,7137.508,18780.925,,8346.267,,20606.758,96.683,2755.842,66,10140.758,153,986.208,159.508,7873.858,153,,,73.958,1570.675,,71.483,79.258,73.634,2900.533,941.742,62.3,17410.075,160.942,3141.366,,19663.058,1547.125,1547.192,2921.167,93.367,10446.042,7212.375,153,63.917,5479.242,,109,7768.042,2769.742,8360.733,537.075,3094.358,"4810"
12420.125,121.975,,105,,,114.683,160.967,,13537.933,,5189.867,2655.192,105,7864.3,2754.842,2761.858,7452.116,,,13726.692,18793.675,621.125,948.258,147.183,14828.308,1826.833,2478.792,8670.225,9584.758,531.075,842.75,,,,,,96.933,2984.759,,552.384,,592.866,4804.392,15420.216,,8637.234,,12712.592,91.3,2895.775,,8122.792,132.408,895.158,137.708,8273.683,136.975,,,60.384,,,66.725,74.642,69.175,2632.817,876.517,49.334,11549.1,155.642,,,17000.283,,,3023.042,88.317,6929.433,4449.425,136.05,50.05,1743.692,,105,2789.05,2578,8527.825,550.983,,"4811"
12566.625,120.175,,70,811.366,807.267,113.525,160.634,,13807.175,79.441,5312.791,2652.725,70,7251.725,2758.192,2758.625,7539.942,,,13621.208,18383.6,2746.659,2829.533,140.083,15179.434,8078.442,2518.116,7991.716,9375.625,530.559,856.158,3363.675,,77.517,,,95.083,1856.275,,551.683,,2830.9,4767.4,14219.042,,5144.6,,12809.025,89.642,1626.816,,8284.325,130.017,920.208,136.366,4648.158,136.908,3380.542,754.717,78.083,,,65.95,73.35,67.958,2706.617,889.658,72.533,11772.833,149.392,,75.358,15670.075,,,1800.55,86.75,7063.725,4483.142,134.675,74.542,8326.166,3144.758,70,8322.258,2616.683,5303.666,551.675,,"4812"
11853.258,116.8,,71,781.325,777.975,110.608,159.492,,13005.983,79.058,4965.35,2548.025,71,6546.7,2654.534,2655.708,7111.942,,,12504.758,17028.05,2675.933,3021.092,134.908,14186.7,7870.333,2471.525,7222.117,8684.3,509.625,840.267,3241.425,,76.567,,,93.533,1848.133,,531.192,,2838.167,4376.692,12836.684,,5135.15,,11692.5,88.333,1633.35,,7803.592,126.942,915.5,132.616,4666.767,136.675,3255.516,731.333,77.083,,,65.325,71.858,67.158,2692.642,887.192,70.958,11098.117,143.775,,74.658,14161,,,1797.317,85.725,6658.85,4092.375,131.866,72.817,8347.683,3047.292,71,8885.634,2609.366,5280.417,530.892,,"4813"
12789.892,123.684,,108.775,750.25,734.633,117.308,160.517,,13761.925,78.858,5213.584,2454.891,109,6873.858,2555.716,2561.358,7673.933,66,,13659.65,17089.508,782.258,1247.45,140.983,14895.984,2300.9,2458.075,7517.283,8715.634,491,835.708,3061.067,2806.692,76.4,65.875,,95.175,2716.308,,512.233,,784.908,4780.85,13478.175,,7866.308,,13050.333,89.808,2663.842,66,8257.175,130.033,919.725,139.358,7610.925,136.892,3126.183,690.475,59.867,1448.492,,63.608,70,65.25,2705.092,887,48.192,12179.783,149.784,2897.008,75.642,14739.792,1403.308,1428.45,2753.2,87.075,7307.9,4567.592,134.242,49.292,2308.575,2876.942,109,3669.034,2608.792,7760.692,511.158,2856.933,"4814"
14678.342,134.308,,,,,128.742,,,14904.775,,5573.266,2429.658,,,2526.283,2539.225,8806.992,66,,15773.3,,1072.658,1695.534,,15923.55,3154.85,2496.208,,,485.9,848.691,,2849.975,,65.975,,98.058,,,507.817,,1088.208,5520.658,,,,,15592.25,92.366,,66,8942.858,134.016,957.409,148.134,,137,,,65.85,1458.767,,65.55,72.075,67.184,2815.85,929.534,52.925,14377.775,,2917.592,,,1424.975,1435.633,,89.567,8626.658,5457.317,136.433,54.275,3200.475,,,4987.034,2733.884,,505.25,2871.342,"4815"
14732.008,134.608,,,,,128.825,,,14976.592,,5569.342,2436.175,,,2534.75,2547.066,8839.175,66,,15697.175,,1059.15,1709.492,,15912.316,3115.108,2513.992,,,487.234,854.783,,2871.867,,65.983,,98.384,,,509.4,,1101.942,5493.983,,,,,15409.325,92.675,,66,8985.95,134.484,960.625,148.333,,137,,,66.133,1466.575,,65.625,72.275,67.308,2825.358,934.342,53.05,14449.916,,2933.234,,,1435.975,1441.817,,89.842,8669.984,5393.3,136.525,54.808,3240.958,,,5028.025,2748.233,,506.95,2883.708,"4816"
14029.967,130.634,,,,,124.683,,,14340.208,,5296.9,2462.934,,,2565.766,2581.9,8417.984,66,,14520.392,,882.358,1441.408,,15133.941,2595.183,2500.375,,,492.55,850.108,,2883.525,,65.933,,97.725,,,516.35,,932.9,5082.092,,,,,14197.7,92.183,,66,8604.15,134.258,947.45,144.358,,137,,,64.45,1478.883,,65.05,71.625,66.85,2786.508,920.158,51.7,13550.442,,2957.742,,,1441.733,1451.85,,89.325,8130.258,4969.225,136.475,53.466,2743.842,,,4239.383,2706.358,,513.183,2903.633,"4817"
16239.742,138.484,,,,,132.608,,,16035.442,,5918.858,2527.917,,,2632.833,2650.716,9743.842,66,,17329.833,,1578.367,2436.875,,16910.983,4642.208,2628.658,,,505.617,893.734,,2985.9,,65.958,,98.767,,,530.142,,1719.658,6065.433,,,,,17019.55,93.166,,66,9621.292,135.5,1014.125,150.967,,137,,,73.067,1529.175,,66.417,73.066,68.408,2982.708,989.108,60.325,15894.8,,3058.384,,,1492.9,1496.942,,90.234,9536.9,5956.817,136.925,62.625,5057.933,,,7167.308,2909.125,,526.55,2994.025,"4818"
16178.55,137.258,,,,,132.217,,,16214.7,,5926.9,2628.642,,,2727.783,2760.233,9707.058,66,,17085.05,,1577.05,2441.783,,16933.892,4638.325,2687.609,,,525.684,913.784,,3108.025,,65.967,,99.767,,,552.034,,1731.908,5979.783,,,,,16938.725,93.875,,66,9728.817,135.858,1019.175,150.667,,137,,,73.809,1597.708,,66.7,73.542,68.417,2997.558,978.633,61.8,15979.942,,3195.417,,,1554.05,1559.25,,90.875,9587.95,5928.583,137,63.692,5093.867,,,7181.684,2878.4,,545.525,3118.467,"4819"
14717.659,128.066,,,,,123.533,,,15462.867,,5695.517,2690.35,,,2795.384,2825.275,8830.6,66,,15439.475,,651.075,1230.217,,16272.767,1914.867,2699.917,,,538.033,917.942,,3124.642,,65.908,,97.025,,,564.984,,726.5,5403.8,,,,,15074.716,91.434,,66,9277.775,134.525,1004.508,142.908,,137,,,63.017,1608.908,,64.95,71.692,66.408,2954.408,953.142,50.516,14551.466,,3217.842,,,1562.325,1571.95,,88.525,8730.85,5276.142,136.625,51.75,2136.667,,,3618.317,2803.442,,559.058,3143.917,"4820"
14290.383,128.875,,,,,125.25,,,14356.608,,5301.933,2674.742,,,2758.892,2805.317,8574.242,66,,14877.058,,698.466,1188.75,,15148.408,2054.317,2559.833,,,534.966,870.358,,3088.233,,65.967,,98.617,,,561.033,,736.766,5206.95,,,,,14800.716,92.75,,66,8613.958,135.266,970.842,141.942,,137,,,64.458,1590.517,,65.992,72.458,67.375,2855.483,918.434,52.758,14321.692,,3181.042,,,1544.142,1549.508,,89.817,8593.033,5180.217,136.842,53.425,2166.883,,,3496.417,2701.225,,551.817,3099.075,"4821"
14027.867,126.75,,114.716,,,123.042,,,14149.758,,6036.2,2625.683,122.392,,2720.65,2764.333,8416.725,66,,19360.516,,2032.475,2766.808,,17246.333,5977.85,2553.4,,,525.158,868.142,,3016.116,,65.933,,96.05,2937.925,,552.858,,2181.983,6776.184,,,8580.908,,19343.608,90.492,2875.842,66,8489.85,137,971.183,139.342,8216.816,137,,,76.325,1556.675,,65.308,71.508,66.483,2856.425,926.616,67.333,13931.742,,3113.317,,,1508.05,1516.108,3003.35,87.658,8359.017,6770.292,137,69.933,6417.584,,117.267,8137.667,2725.516,8394.125,544.1,3032.242,"4822"
14610.775,131.008,,115.333,,,127.992,,,14724.467,,5946.433,2604.284,122.942,,2686.058,2753.892,8766.475,66,,19117.783,,1543.408,2202.692,,16989.842,4539.425,2558.667,,,520.842,869.983,,2993.558,,65.933,,96.533,2890.05,,550.767,,1663.342,6691.2,,,8507.5,,18862.575,90.975,2850.234,66,8834.692,137,969.95,144.117,8143.475,137,,,72.758,1553.916,,66.175,72.492,67.508,2852.742,938.242,62.175,14564.3,,3107.9,,,1496.817,1514.475,2977.6,88.283,8738.617,6601.908,137,63.925,4892.15,,117.792,6478.592,2759.683,8257.308,537.217,3028.95,"4823"
13508.017,127.775,,115.183,,,124.508,,,13477.542,,5795.292,2578.417,122.758,,2651.308,2722.158,8104.808,66,,18640.275,,1330.516,1888.008,,16557.975,3913.075,2407.883,,,515.742,818.683,,2930.192,,65.883,,96.267,2830.692,,544.425,,1448.492,6524.075,,,8332.792,,18456.392,90.717,2803.442,66,8086.558,137,905.8,140.033,8010.017,137,,,72.05,1522.825,,65.658,72.258,66.983,2664.142,864.833,61.65,13376.909,,3045.633,,,1465.083,1490.05,2916.467,88.033,8026.134,6459.734,137,63.358,4260.292,,117.55,5552.925,2543.525,8087.517,530.258,2980.066,"4824"
13181.733,126.867,,114.6,,,123.325,,,13085.7,,5725.184,2550.834,121.742,,2613.492,2695.617,7909.025,66,,18403.042,,1263.867,1780.592,,16357.575,3717.325,2343.784,,,510.208,796.892,,2879.325,,65.833,,95.125,2797.108,,539.1,,1371.55,6441.058,,,8246.592,,18096.184,89.85,2768.8,66,7851.458,137,889.392,137.884,7910.775,137,,,71.442,1510.675,,66.175,72.209,67.775,2615.833,839.883,60.684,13131.659,,3021.375,,,1439.725,1475.666,2886.3,87.333,7879.025,6333.658,137,62.433,4033.966,,116.775,5237.017,2470.158,7991.642,522.683,2951.334,"4825"
11821.4,120.558,,113.108,,,116.442,,,11933.742,,5684.592,2549.725,120.45,,2617.833,2695.65,7092.8,66,,18161.683,,995.592,1448.625,,16241.584,2928.175,2239.692,,,509.966,761.55,,2835.725,,65.634,,93.725,2735.1,,539.125,,1080.067,6356.633,,,8100.975,,17869.175,88.45,2745.2,66,7160.225,137,830.508,131.784,7843.5,137,,,67.975,1502.534,,64.9,70.717,66.267,2442.8,789.208,56.667,11538.175,,3005.133,,,1417.867,1473.517,2835.35,86.058,6922.917,6254.192,137,58.317,3176.633,,115.5,4260.575,2321.167,7814.65,523.575,2946.958,"4826"
9681.408,109.692,,111.683,,,106.533,,,10175.15,,5547.442,2568.342,119.275,,2643.808,2717.217,5808.842,65.992,,17625.908,,712.667,1051.933,,15849.825,2096.242,2045.392,,,513.658,695.425,,2833.95,,65.425,,92.916,2703.708,,543.425,,743.808,6169.092,,,7958.367,,17570.383,87.675,2732.092,66,6105.1,137,724.458,121.558,7806.05,137,,,63.2,1518.333,,62.516,68.833,63.65,2130.742,678.542,51.925,9483.175,,3036.725,,,1417,1490.758,2785.416,85.317,5689.875,6149.633,137,53.675,2187.6,,114.066,3093.975,1995.733,7724.725,528.783,2981.466,"4827"
8420.483,101.942,,110.067,,,98.834,,,8831.667,,5521.542,2565.8,117.684,,2633.683,2710.692,5052.292,65.933,,17421.492,,554.85,802.742,,15776.008,1631.859,1754.542,,,513.084,596.533,,2769.617,,65.025,,91.842,2662.417,,542.125,,557.1,6097.525,,,7863.534,,17335.142,86.675,2686.392,66,5299.008,137,625.284,112.258,7675.375,137,,,58.792,1501.317,,58.892,64.792,60.15,1839.041,599.592,48.017,8212.716,,3002.533,,,1384.85,1489.958,2752.217,84.325,4927.6,6067.275,137,49.784,1638.683,,112.7,2361.017,1763.575,7606.967,526.733,2979.933,"4828"
7405.458,95.2,,107.792,,,93.083,,,8153.458,,5418.867,2587.033,115.758,,2673.875,2730.608,4443.25,65.933,,17153.492,,446.492,696.683,,15482.516,1313.3,1571.467,,,517.375,534.292,,2818.942,,64.867,,92.183,2590.55,,546.167,,458.784,6003.742,,,7630.458,,17298.566,87.083,2624.958,65.983,4892.058,136.983,565.817,105.783,7499.934,137,,,56.633,1523.308,,56.134,61.783,56.867,1664.217,514.342,45.858,7464.45,,3046.666,,,1409.383,1507.192,2670.658,84.334,4478.675,6054.492,137,47.783,1349.383,,110.884,2049.075,1512.842,7401.684,534.733,3014.25,"4829"
8866.692,100.592,,,,,97.517,,,10095.067,,5939.508,2702.134,,,2821.842,2868.258,5319.984,65.983,,18942.267,,545.425,903.325,,16969.925,1604.183,2081.875,,,540.408,707.858,,2951.258,,65.217,,92.742,,,573.667,,576.417,6629.8,,,,,19051.167,87.642,,66,6057.033,137,719.342,113.992,,137,,,57.392,1586.492,,58.608,65.067,59.558,2115.808,663.9,45.592,8774.317,,3173.042,,,1475.658,1564.017,,85,5264.6,6667.892,137,47.666,1695.358,,,2656.9,1952.758,,564.366,3128.084,"4830"
9666.525,101.258,,,,,95.309,,,11230.667,,6343.05,2720.15,,,2856.825,2873.375,5799.884,65.908,,19908.825,,526.608,876.35,,18123.125,1548.958,2374.742,,,544.042,807.466,,2819.808,,64.492,,90.9,,,574.642,,573.575,6968.075,,,,,19862.042,85.875,,66,6738.384,136.975,797.05,116.2,,137,,,53.308,1534.158,,58.65,65.408,60.5,2344.225,779.65,41.742,8902.283,,3068.167,,,1409.95,1541.65,,83.242,5341.408,6951.742,137,43.8,1686.95,,,2577.608,2293.134,,571.308,3083.316,"4831"
19221.358,154.008,,,,,148.784,,,18247.5,,5706.467,2997.675,,,3139.267,3185.842,11532.783,66,,18819.183,,2583.425,3298.058,,16304.05,7598.35,2824.55,,,599.575,960.367,,3698.4,,66,,106.867,,,637.158,,2824.642,6586.725,,,,,19426.125,104.608,,66,10948.516,137,1093.825,166.55,,137,,,81.884,1881.5,,76.767,85.017,79.425,3217.283,1054.675,72.392,19607.575,,3763.108,,,1849.184,1821.075,,101.292,11764.55,6799.125,137,75.092,8307.65,,,9700.342,3101.925,,627.85,3642.217,"4832"
16002.116,126.533,,117.117,,,119.183,160.917,,16658.05,,6763.025,3105.975,125.55,9375.425,3253.7,3263.175,9601.267,66,,21877.866,22017.658,1216.575,2059,146.666,19322.95,3578.083,2987.234,10476.8,11229,621.158,1015.667,,3610.7,,65.833,,100.25,3527.134,,652.625,,1424.8,7657.266,18383.133,,10144.092,,22409.05,94.292,3400.017,66,9994.833,137,1160.225,141.733,9714.242,137,,,68.067,1863.592,,69.492,76.6,71.75,3412.567,1110.3,52.992,15399.583,156.908,3727.2,,20542.808,1805.366,1827.758,3550.433,91.092,9239.767,7843.158,137,56.408,4190.6,,120.075,6055.808,3265.608,10077.575,650.8,3655.6,"4833"
,,,111.775,,,,157.283,,,,7019.383,3107.967,120.792,7167.075,3265.083,3268.058,,65.992,,22259.733,19948.075,441.275,825.208,126.742,20055.467,1297.85,2994.583,8303.925,10173.475,621.592,1018.1,,3370.358,,65.166,,94.8,3383.508,,653.625,,483.875,7790.916,14053.142,,9912.058,,22711.867,89.334,3390.966,66,,137,1131.633,,9688.458,137,,,51.625,1797.742,,66.075,72.867,68.292,3328.375,1093.667,40.533,,138.975,3595.625,,16282.158,1685.158,1790.4,3469.166,86.483,,7949.2,137,42.108,1423.142,,115.45,2426.892,3216.725,9667.058,653.008,3580.817,"4834"
15812.642,124.2,,116.884,,,116.684,160.767,,16593.366,,6792.908,3149.608,125.567,9094.617,3290.867,3300.1,9487.65,66,,21778.325,21888.042,731.792,1359.758,143.083,19408.258,2152.266,3042.208,10295.934,11162.942,629.933,1034.425,,3637.875,,65.808,,100.367,3569.233,,659.992,,852.716,7622.442,17832.542,,10272.317,,22546.467,94.484,3451.708,66,9956.025,137,1175.008,139.575,9862.008,137,,,60.692,1878.808,,69.525,76.783,72.1,3455.842,1126.617,46.042,15211.308,154.675,3757.533,,20188.1,1818.967,1852.533,3595.283,91.175,9126.8,7891.258,137,49,2508.016,,120.133,3999.35,3313.65,10197.725,658.142,3705.042,"4835"
12257.117,110.792,,114.8,,,103.708,160.275,,13237.05,,6295.108,3086.575,123.733,8128.383,3229.934,3237.867,7354.242,66,,20211.158,20272.85,415.116,812.092,137.925,17985.85,1221.083,2752.308,9281.258,10339.175,617.258,935.767,,3516.242,,65.708,,98.358,3391.333,,647.575,,464.016,7073.925,15937.992,,9812.533,,21089.608,92.733,3334.683,66,7942.233,137,1027.425,125.333,9527.508,137,,,53.892,1832.65,,67.875,75.15,70.3,3021.858,976.042,41.45,11457.967,150.342,3665.283,,18198.5,1758.1,1815.483,3434.358,89.575,6874.742,7381.408,137,43.742,1364.584,,118.283,2388.392,2870.583,9689.475,645.992,3630.909,"4836"
,,,,,,,160.525,,,,6159.8,3045.542,,8407,3180.058,3181.625,,66,,19781.308,20020.1,403.367,756.067,142.317,17599.475,1186.45,2651.634,9446.116,10210.242,609.066,901.534,,3529.5,,65.867,,99.667,,,636.317,,431.092,6923.45,16484.283,,,,20708.408,94.033,,66,,137,1001.575,,,137,,,54.5,1816.3,,68.742,75.95,71.033,2945.867,951.058,42.542,,153.325,3632.583,,18521.825,1764.775,1796.975,,90.758,,7247.967,137,44.417,1267.842,,,2223.658,2797.25,,636.025,3593.908,"4837"
,,,,,,,160.75,,,,6419.458,3068.133,,8917.408,3193.375,3197.758,,66,,20590.617,20841.684,319.258,546.975,145.842,18341.275,938.867,2842,9941.358,10629.266,613.617,966.292,,3578.425,,65.917,,100.775,,,639.534,,312.6,7206.658,17485.134,,,,21427.275,95.167,,66,,137,1073.5,,,137,,,53.083,1832.875,,69.925,77.308,72.258,3157.358,1017.767,42.058,,155.75,3665.7,,19492.908,1789.225,1812.7,,91.842,,7499.608,137,43.542,919.466,,,1608.784,2993.558,,638.658,3625.392,"4838"
8820.175,100.358,,,,,96.05,160.642,,10142.375,,7467.016,3143.633,,8769.192,3276.792,3271.2,5292.083,66,,23377.15,20920.8,302.216,485.192,143.5,21334.233,888.908,2802.075,9763.05,10669.592,628.733,952.692,,3639.367,,65.867,,100.25,,,654.258,,262.267,8182.017,17194.516,,,,23799.684,94.608,,66,6085.4,152.983,1066.275,114.55,,153,,,51.483,1869.25,,69.208,76.417,71.183,3136.125,988.434,41.142,8650.242,153.867,3738.475,,19143.275,1819.625,1855.383,,91.442,5190.108,8329.892,153,42.258,771.333,,,1427.016,2907.167,,655.325,3710.833,"4839"
5792.05,86.467,,,,,84.2,,,6697.525,,6465.292,3028.283,,,3203.833,3181.725,3475.2,,,20441.217,,161.75,254.217,,18472.266,475.834,2079.534,,,605.65,707.009,,,,,,98.566,,,636.325,,130.084,7154.442,,,,,20831.867,93.15,,,4018.533,152.717,785.934,97.342,,153,,,46.825,,,66.383,72.958,68.475,2311.616,733.408,38.2,5915.55,,,,,,,,89.933,3549.342,7291.15,153,39.042,382.542,,,747.617,2157.067,,640.775,,"4840"
5663.025,86.042,,,,,84.384,,,6463.658,,6432.75,3040.658,,,3229.658,3175.292,3397.742,,,20268,,3725.833,3956.842,,18379.292,10958.292,2139.358,,,608.134,727.425,,,,,,99.008,,,635.092,,3901.217,7093.825,,,,,20972.1,93.408,,,3878.208,152.792,806.033,96.542,,153,,,87.534,,,66.817,73.167,68.517,2370.75,754.242,81.55,5910.142,,,,,,,,90.309,3546.058,7340.2,153,83.733,11474.042,,,11637.825,2218.55,,645.934,,"4841"
5353.525,83.866,,,,,81.775,,,6273.233,,6702.292,3056.275,,,3235.35,3178.966,3212.075,,,20982.675,,3665.391,3983.458,,19149.375,10780.542,2251.342,,,611.242,765.45,,,,,,97.283,,,635.834,,3878.425,7343.925,,,,,21448.525,91.767,,,3763.917,152.684,830.967,94.683,,153,,,86.425,,,65.875,72.792,68.108,2443.983,801.383,80.508,5442.666,,,,,,,,88.792,3265.6,7506.975,153,82.683,11407.033,,,11716.117,2357.016,,647.067,,"4842"
5125.625,82.333,,,,,79.675,,,6085.717,,6715.658,3034.433,,,3221.417,3174.792,3075.317,,,20935.55,,3591.458,3955.942,,19187.7,10563.092,2175.7,,,606.875,739.717,,,,,,96.158,,,634.95,,3860.392,7327.434,,,,,21181.667,90.733,,,3651.433,152.4,789.358,93.233,,153,,,85.608,,,64.308,71.3,66.742,2321.625,763.784,79.775,5017.466,,,,,,,,87.717,3010.5,7413.583,153,81.941,11354.192,,,11635.159,2246.316,,644.325,,"4843"
5698.959,83.9,,,,,80.05,,,6851.325,,6883.158,3030.475,,,3204.258,3176.966,3419.367,,,21259.225,,3501.217,3939,,19666.216,10297.616,2129.375,,,606.1,723.983,,,,,,95.15,,,635.408,,3839.35,7440.725,,,,,21149.108,89.742,,,4110.808,152.158,750.558,95.6,,153,,,84.95,,,61.45,69.092,63.875,2207.4,721.975,79.108,5380.675,,,,,,,,86.817,3228.4,7402.158,153,81.275,11292.275,,,11585.275,2123.492,,640.842,,"4844"
5237.658,79.816,,,,,76.767,,,6540.975,,7277.067,3042.958,,,3222.925,3188.2,3142.55,,,21693.167,,2677.175,3736.3,,20791.584,7874.1,2302.116,,,608.633,782.742,,,,,,91.742,,,637.675,,3268.083,7592.575,,,,,20937.375,86.525,,,3924.6,150.45,768.658,92.108,,152.992,,,81.817,,,60.058,68.133,62.817,2260.683,768.775,74.167,5048.05,,,,,,,,83.8,3028.817,7328.092,152.892,77.975,9611.992,,,10989.066,2261.242,,644.583,,"4845"
