X,Y,id,
27.75,-25.25,"506"
28.25,-25.25,"507"
28.75,-25.25,"508"
29.25,-25.25,"509"
29.75,-25.25,"510"
30.25,-25.25,"511"
30.75,-25.25,"512"
31.25,-25.25,"513"
31.75,-25.25,"514"
32.25,-25.25,"515"
32.75,-25.25,"516"
33.25,-25.25,"517"
44.75,-25.25,"518"
45.25,-25.25,"519"
45.75,-25.25,"520"
14.75,-24.75,"521"
15.25,-24.75,"522"
15.75,-24.75,"523"
16.25,-24.75,"524"
16.75,-24.75,"525"
17.25,-24.75,"526"
17.75,-24.75,"527"
18.25,-24.75,"528"
18.75,-24.75,"529"
19.25,-24.75,"530"
19.75,-24.75,"531"
20.25,-24.75,"532"
20.75,-24.75,"533"
21.25,-24.75,"534"
21.75,-24.75,"535"
22.25,-24.75,"536"
22.75,-24.75,"537"
23.25,-24.75,"538"
23.75,-24.75,"539"
24.25,-24.75,"540"
24.75,-24.75,"541"
25.25,-24.75,"542"
25.75,-24.75,"543"
26.25,-24.75,"544"
26.75,-24.75,"545"
27.25,-24.75,"546"
27.75,-24.75,"547"
28.25,-24.75,"548"
28.75,-24.75,"549"
29.25,-24.75,"550"
29.75,-24.75,"551"
30.25,-24.75,"552"
30.75,-24.75,"553"
31.25,-24.75,"554"
31.75,-24.75,"555"
32.25,-24.75,"556"
32.75,-24.75,"557"
33.25,-24.75,"558"
33.75,-24.75,"559"
34.25,-24.75,"560"
34.75,-24.75,"561"
44.25,-24.75,"562"
44.75,-24.75,"563"
45.25,-24.75,"564"
45.75,-24.75,"565"
46.25,-24.75,"566"
46.75,-24.75,"567"
14.75,-24.25,"568"
15.25,-24.25,"569"
15.75,-24.25,"570"
16.25,-24.25,"571"
16.75,-24.25,"572"
17.25,-24.25,"573"
17.75,-24.25,"574"
18.25,-24.25,"575"
18.75,-24.25,"576"
19.25,-24.25,"577"
19.75,-24.25,"578"
20.25,-24.25,"579"
20.75,-24.25,"580"
21.25,-24.25,"581"
21.75,-24.25,"582"
22.25,-24.25,"583"
22.75,-24.25,"584"
23.25,-24.25,"585"
23.75,-24.25,"586"
24.25,-24.25,"587"
24.75,-24.25,"588"
25.25,-24.25,"589"
25.75,-24.25,"590"
26.25,-24.25,"591"
26.75,-24.25,"592"
27.25,-24.25,"593"
27.75,-24.25,"594"
28.25,-24.25,"595"
28.75,-24.25,"596"
29.25,-24.25,"597"
29.75,-24.25,"598"
30.25,-24.25,"599"
30.75,-24.25,"600"
31.25,-24.25,"601"
31.75,-24.25,"602"
32.25,-24.25,"603"
32.75,-24.25,"604"
33.25,-24.25,"605"
33.75,-24.25,"606"
34.25,-24.25,"607"
34.75,-24.25,"608"
35.25,-24.25,"609"
43.75,-24.25,"610"
44.25,-24.25,"611"
44.75,-24.25,"612"
45.25,-24.25,"613"
45.75,-24.25,"614"
46.25,-24.25,"615"
46.75,-24.25,"616"
47.25,-24.25,"617"
14.75,-23.75,"618"
15.25,-23.75,"619"
15.75,-23.75,"620"
16.25,-23.75,"621"
16.75,-23.75,"622"
17.25,-23.75,"623"
17.75,-23.75,"624"
18.25,-23.75,"625"
18.75,-23.75,"626"
19.25,-23.75,"627"
19.75,-23.75,"628"
20.25,-23.75,"629"
20.75,-23.75,"630"
21.25,-23.75,"631"
21.75,-23.75,"632"
22.25,-23.75,"633"
22.75,-23.75,"634"
23.25,-23.75,"635"
23.75,-23.75,"636"
24.25,-23.75,"637"
24.75,-23.75,"638"
25.25,-23.75,"639"
25.75,-23.75,"640"
26.25,-23.75,"641"
26.75,-23.75,"642"
27.25,-23.75,"643"
27.75,-23.75,"644"
28.25,-23.75,"645"
28.75,-23.75,"646"
29.25,-23.75,"647"
29.75,-23.75,"648"
30.25,-23.75,"649"
30.75,-23.75,"650"
31.25,-23.75,"651"
31.75,-23.75,"652"
32.25,-23.75,"653"
32.75,-23.75,"654"
33.25,-23.75,"655"
33.75,-23.75,"656"
34.25,-23.75,"657"
34.75,-23.75,"658"
35.25,-23.75,"659"
43.75,-23.75,"660"
44.25,-23.75,"661"
44.75,-23.75,"662"
45.25,-23.75,"663"
45.75,-23.75,"664"
46.25,-23.75,"665"
46.75,-23.75,"666"
47.25,-23.75,"667"
14.75,-23.25,"668"
15.25,-23.25,"669"
15.75,-23.25,"670"
16.25,-23.25,"671"
16.75,-23.25,"672"
17.25,-23.25,"673"
17.75,-23.25,"674"
18.25,-23.25,"675"
18.75,-23.25,"676"
19.25,-23.25,"677"
19.75,-23.25,"678"
20.25,-23.25,"679"
20.75,-23.25,"680"
21.25,-23.25,"681"
21.75,-23.25,"682"
22.25,-23.25,"683"
22.75,-23.25,"684"
23.25,-23.25,"685"
23.75,-23.25,"686"
24.25,-23.25,"687"
24.75,-23.25,"688"
25.25,-23.25,"689"
25.75,-23.25,"690"
26.25,-23.25,"691"
26.75,-23.25,"692"
27.25,-23.25,"693"
27.75,-23.25,"694"
